,episode_reward,actor_loss,critic_loss
410,-0.029753176018476366,0.000538059,1.9100784e-07
411,-0.017302283013536014,-0.00048576682,5.2096738e-08
412,-0.015642515505929593,0.0011455562,1.9364249e-07
413,-0.016997383763686428,0.0008580425,1.4431069e-07
414,-0.019407670427621357,0.00031650226,3.34146e-08
415,-0.016419167643057227,-0.00036756217,1.1072409e-07
416,-0.015058326528082226,4.9030543e-05,4.9031526e-09
417,-0.015927195683762326,0.0016520182,3.9389877e-07
418,-0.018148563492931268,5.0041956e-05,1.1025405e-09
419,-0.015051508070032403,0.00030668156,1.5634214e-08
420,-0.01709085003827993,-0.000511196,5.2962257e-08
421,-0.01593186162067766,0.00061035954,5.4982873e-08
422,-0.0257540207563179,0.002572245,1.1086892e-06
423,-0.09019038646841009,-0.00015123571,5.8672756e-09
424,-0.02183828104798644,-0.0001863148,5.688214e-09
425,-0.01761041084340747,0.0015708818,4.1008548e-07
426,-0.014158508797314666,-0.0006337657,5.8802392e-08
427,-0.014172143695797869,0.0010567406,2.0420505e-07
428,-0.01537394836730012,-0.00015015337,3.2162022e-09
429,-0.01420687742336749,-0.0015141778,3.9767312e-07
430,-0.015362629327262428,0.001496756,3.3555898e-07
431,-0.024047947971100166,-0.0016848297,5.410584e-07
432,-0.028768920937812067,0.0012107401,4.3228226e-07
433,-0.015927657639846785,-4.98254e-05,3.6907963e-08
434,-0.014224068333494195,6.242503e-05,3.2807583e-09
435,-0.014878088152749235,0.0005272601,3.985349e-08
436,-0.015245722443155944,-7.3562696e-05,1.4636677e-09
437,-0.017961936655745234,-0.00015331051,4.2200566e-07
438,-0.016648754374321492,-0.0005019784,1.0402779e-07
439,-0.01603339164429473,-0.0012870517,2.2444468e-07
440,-0.012668823329820313,0.00060910755,5.045438e-08
441,-0.012375792501142452,7.244658e-05,4.0627e-09
442,-0.014051760655527136,0.00036719735,1.2133464e-07
443,-0.014876672904693612,-0.00060915534,7.195421e-08
444,-0.014249677867132732,-0.0024514957,8.6277566e-07
445,-0.012736883039255258,0.0010102086,1.5153768e-07
446,-0.013143252030480479,6.134665e-05,1.984621e-09
447,-0.013195523990398824,-0.00011645011,4.44078e-09
448,-0.012598733560103603,0.000655949,6.006377e-08
449,-0.015423282301175057,0.001977254,6.421308e-07
450,-0.011771322159706006,0.0005417225,4.3815355e-08
451,-0.014763282302099822,-5.6791676e-05,5.999052e-08
452,-0.01381594016894143,-0.0007600473,1.03380856e-07
453,-0.021373090154773986,0.0036227612,1.8524947e-06
454,-0.016272427991670488,-0.00030244738,1.146205e-08
455,-0.0159147699474246,0.000973352,1.7984968e-07
